>> Method, Nduas, Uduas, Rduas, UduaPerc, RduaPerc, Time_s, Time_ms
@@ org.apache.commons.math3.optimization.univariate.BracketFinder.search,254,57,130,22.440944881889763,51.181102362204726,0,61
@@ org.apache.commons.math3.optimization.univariate.BrentOptimizer.<init>,12,3,4,25.0,33.33333333333333,0,1
@@ org.apache.commons.math3.optimization.univariate.BrentOptimizer.doOptimize,452,192,319,42.47787610619469,70.57522123893806,0,349
@@ org.apache.commons.math3.optimization.univariate.BrentOptimizer.best,20,6,10,30.0,50.0,0,1
@@ org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer.<init>,11,4,6,36.36363636363637,54.54545454545454,0,0
@@ org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer.getOptima,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer.optimize,34,7,10,20.588235294117645,29.411764705882355,0,1
@@ org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker.<init>,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker.converged,22,6,9,27.27272727272727,40.909090909090914,0,0
@@ org.apache.commons.math3.linear.JacobiPreconditioner.create,33,5,10,15.151515151515152,30.303030303030305,0,1
@@ org.apache.commons.math3.linear.RealMatrixFormat.format,48,12,20,25.0,41.66666666666667,0,4
@@ org.apache.commons.math3.linear.RealMatrixFormat.parse,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.linear.RealMatrixFormat.parse,115,37,60,32.17391304347826,52.17391304347826,0,20
@@ org.apache.commons.math3.linear.ConjugateGradient.solveInPlace,80,16,31,20.0,38.75,0,9
@@ org.apache.commons.math3.linear.CholeskyDecomposition.<init>,103,24,44,23.300970873786408,42.71844660194174,0,11
@@ org.apache.commons.math3.linear.CholeskyDecomposition.getL,8,2,3,25.0,37.5,0,1
@@ org.apache.commons.math3.linear.CholeskyDecomposition.getLT,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.CholeskyDecomposition.getDeterminant,16,2,4,12.5,25.0,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.createRealMatrix,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createFieldMatrix,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createRealMatrix,8,4,6,50.0,75.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createFieldMatrix,8,4,6,50.0,75.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createRealIdentityMatrix,10,2,4,20.0,40.0,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.createFieldIdentityMatrix,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createRealDiagonalMatrix,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createFieldDiagonalMatrix,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.createRealVector,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createFieldVector,6,3,4,50.0,66.66666666666666,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createRowRealMatrix,14,3,5,21.428571428571427,35.714285714285715,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.createRowFieldMatrix,19,4,7,21.052631578947366,36.84210526315789,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.createColumnRealMatrix,14,3,5,21.428571428571427,35.714285714285715,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.createColumnFieldMatrix,19,4,7,21.052631578947366,36.84210526315789,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.isSymmetricInternal,44,13,26,29.545454545454547,59.09090909090909,0,2
@@ org.apache.commons.math3.linear.MatrixUtils.checkRowIndex,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.checkColumnIndex,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.checkSubMatrixIndex,17,3,4,17.647058823529413,23.52941176470588,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.checkSubMatrixIndex,32,8,14,25.0,43.75,0,2
@@ org.apache.commons.math3.linear.MatrixUtils.checkAdditionCompatible,10,3,5,30.0,50.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.checkSubtractionCompatible,10,3,5,30.0,50.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.checkMultiplicationCompatible,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.serializeRealVector,10,2,4,20.0,40.0,0,0
@@ org.apache.commons.math3.linear.MatrixUtils.deserializeRealVector,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.serializeRealMatrix,20,5,9,25.0,45.0,0,1
@@ org.apache.commons.math3.linear.MatrixUtils.deserializeRealMatrix,24,4,7,16.666666666666664,29.166666666666668,0,2
@@ org.apache.commons.math3.linear.MatrixUtils.solveLowerTriangularSystem,51,15,26,29.411764705882355,50.98039215686274,0,3
@@ org.apache.commons.math3.linear.MatrixUtils.solveUpperTriangularSystem,47,15,25,31.914893617021278,53.191489361702125,0,3
@@ org.apache.commons.math3.linear.MatrixUtils.blockInverse,35,6,10,17.142857142857142,28.57142857142857,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.<init>,6,3,4,50.0,66.66666666666666,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.<init>,15,3,4,20.0,26.666666666666668,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.<init>,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.<init>,28,4,7,14.285714285714285,25.0,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.<init>,17,3,5,17.647058823529413,29.411764705882355,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.<init>,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.<init>,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.<init>,17,2,4,11.76470588235294,23.52941176470588,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.add,25,3,6,12.0,24.0,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.subtract,25,3,6,12.0,24.0,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.mapToSelf,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.mapAddToSelf,14,2,4,14.285714285714285,28.57142857142857,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.mapSubtractToSelf,14,2,4,14.285714285714285,28.57142857142857,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.mapMultiplyToSelf,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.mapDivideToSelf,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.ebeMultiply,33,4,8,12.121212121212121,24.242424242424242,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.ebeDivide,33,4,8,12.121212121212121,24.242424242424242,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.dotProduct,23,3,5,13.043478260869565,21.73913043478261,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.getNorm,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.getL1Norm,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.getLInfNorm,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.getDistance,40,4,8,10.0,20.0,0,2
@@ org.apache.commons.math3.linear.ArrayRealVector.getL1Distance,40,4,8,10.0,20.0,0,2
@@ org.apache.commons.math3.linear.ArrayRealVector.getLInfDistance,40,4,8,10.0,20.0,0,2
@@ org.apache.commons.math3.linear.ArrayRealVector.outerProduct,54,10,18,18.51851851851852,33.33333333333333,0,2
@@ org.apache.commons.math3.linear.ArrayRealVector.getSubVector,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.setSubVector,20,3,5,15.0,25.0,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.checkVectorDimensions,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.isNaN,13,4,8,30.76923076923077,61.53846153846154,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.isInfinite,17,5,10,29.411764705882355,58.82352941176471,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.equals,36,9,18,25.0,50.0,0,2
@@ org.apache.commons.math3.linear.ArrayRealVector.hashCode,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.combineToSelf,37,4,9,10.81081081081081,24.324324324324326,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.walkInDefaultOrder,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.walkInDefaultOrder,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ org.apache.commons.math3.linear.ArrayRealVector.walkInDefaultOrder,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ org.apache.commons.math3.linear.ArrayRealVector.walkInDefaultOrder,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ org.apache.commons.math3.linear.LUDecomposition.<init>,181,45,74,24.861878453038674,40.88397790055249,0,53
@@ org.apache.commons.math3.linear.LUDecomposition.getL,42,7,14,16.666666666666664,33.33333333333333,0,2
@@ org.apache.commons.math3.linear.LUDecomposition.getU,38,7,14,18.421052631578945,36.84210526315789,0,2
@@ org.apache.commons.math3.linear.LUDecomposition.getP,24,4,9,16.666666666666664,37.5,0,1
@@ org.apache.commons.math3.linear.LUDecomposition.getDeterminant,24,5,7,20.833333333333336,29.166666666666668,0,1
@@ org.apache.commons.math3.linear.FieldLUDecomposition$Solver.isNonSingular,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.linear.FieldLUDecomposition$Solver.solve,79,14,23,17.72151898734177,29.11392405063291,0,8
@@ org.apache.commons.math3.linear.FieldLUDecomposition$Solver.solve,128,22,35,17.1875,27.34375,0,20
@@ org.apache.commons.math3.linear.FieldLUDecomposition$Solver.getInverse,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.BlockFieldMatrix.<init>,61,13,27,21.311475409836063,44.26229508196721,0,4
@@ org.apache.commons.math3.linear.BlockFieldMatrix.toBlocksLayout,65,10,18,15.384615384615385,27.692307692307693,0,5
@@ org.apache.commons.math3.linear.BlockFieldMatrix.createBlocksLayout,26,4,8,15.384615384615385,30.76923076923077,0,1
@@ org.apache.commons.math3.linear.BlockFieldMatrix.copy,15,2,4,13.333333333333334,26.666666666666668,0,0
@@ org.apache.commons.math3.linear.BlockFieldMatrix.add,30,4,7,13.333333333333334,23.333333333333332,0,1
@@ org.apache.commons.math3.linear.BlockFieldMatrix.subtract,30,4,7,13.333333333333334,23.333333333333332,0,1
@@ org.apache.commons.math3.linear.BlockFieldMatrix.scalarAdd,28,4,7,14.285714285714285,25.0,0,1
@@ org.apache.commons.math3.linear.BlockFieldMatrix.scalarMultiply,28,4,7,14.285714285714285,25.0,0,2
@@ org.apache.commons.math3.linear.BlockFieldMatrix.multiply,124,18,33,14.516129032258066,26.61290322580645,0,23
@@ org.apache.commons.math3.linear.BlockFieldMatrix.getData,61,8,14,13.114754098360656,22.950819672131146,0,5
@@ org.apache.commons.math3.linear.BlockFieldMatrix.getSubMatrix,97,10,19,10.309278350515463,19.587628865979383,0,11
@@ org.apache.commons.math3.linear.BlockFieldMatrix.copyBlockPart,17,2,4,11.76470588235294,23.52941176470588,0,0
@@ org.apache.commons.math3.linear.BlockFieldMatrix.setSubMatrix,78,12,21,15.384615384615385,26.923076923076923,0,6
@@ org.apache.commons.math3.linear.BlockFieldMatrix.getRowMatrix,47,7,15,14.893617021276595,31.914893617021278,0,3
@@ org.apache.commons.math3.linear.BlockFieldMatrix.setRowMatrix,57,9,19,15.789473684210526,33.33333333333333,0,3
@@ org.apache.commons.math3.linear.BlockFieldMatrix.getColumnMatrix,45,8,14,17.77777777777778,31.11111111111111,0,3
@@ org.apache.commons.math3.linear.BlockFieldMatrix.setColumnMatrix,56,10,18,17.857142857142858,32.142857142857146,0,4
@@ org.apache.commons.math3.linear.BlockFieldMatrix.getRowVector,20,2,4,10.0,20.0,0,1
@@ org.apache.commons.math3.linear.BlockFieldMatrix.getColumnVector,32,4,8,12.5,25.0,0,1
@@ org.apache.commons.math3.linear.BlockFieldMatrix.getRow,19,2,4,10.526315789473683,21.052631578947366,0,0
@@ org.apache.commons.math3.linear.BlockFieldMatrix.setRow,25,3,5,12.0,20.0,0,0
@@ org.apache.commons.math3.linear.BlockFieldMatrix.getColumn,31,4,8,12.903225806451612,25.806451612903224,0,1
@@ org.apache.commons.math3.linear.BlockFieldMatrix.setColumn,38,5,9,13.157894736842104,23.684210526315788,0,2
@@ org.apache.commons.math3.linear.BlockFieldMatrix.transpose,64,9,17,14.0625,26.5625,0,10
@@ org.apache.commons.math3.linear.BlockFieldMatrix.operate,93,15,30,16.129032258064516,32.25806451612903,0,19
@@ org.apache.commons.math3.linear.BlockFieldMatrix.preMultiply,100,14,24,14.000000000000002,24.0,0,19
@@ org.apache.commons.math3.linear.BlockFieldMatrix.walkInRowOrder,58,10,19,17.24137931034483,32.758620689655174,0,6
@@ org.apache.commons.math3.linear.BlockFieldMatrix.walkInRowOrder,58,10,19,17.24137931034483,32.758620689655174,0,6
@@ org.apache.commons.math3.linear.BlockFieldMatrix.walkInRowOrder,56,10,19,17.857142857142858,33.92857142857143,0,7
@@ org.apache.commons.math3.linear.BlockFieldMatrix.walkInRowOrder,56,10,19,17.857142857142858,33.92857142857143,0,6
@@ org.apache.commons.math3.linear.BlockFieldMatrix.walkInOptimizedOrder,58,9,17,15.517241379310345,29.310344827586203,0,6
@@ org.apache.commons.math3.linear.BlockFieldMatrix.walkInOptimizedOrder,58,9,17,15.517241379310345,29.310344827586203,0,6
@@ org.apache.commons.math3.linear.BlockFieldMatrix.walkInOptimizedOrder,60,10,17,16.666666666666664,28.333333333333332,0,6
@@ org.apache.commons.math3.linear.BlockFieldMatrix.walkInOptimizedOrder,60,10,17,16.666666666666664,28.333333333333332,0,6
@@ org.apache.commons.math3.linear.BlockFieldMatrix.blockHeight,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.BlockFieldMatrix.blockWidth,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.EigenDecomposition.<init>,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.linear.EigenDecomposition.<init>,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.math3.linear.EigenDecomposition.getV,20,3,6,15.0,30.0,0,0
@@ org.apache.commons.math3.linear.EigenDecomposition.getD,45,8,18,17.77777777777778,40.0,0,3
@@ org.apache.commons.math3.linear.EigenDecomposition.getVT,20,3,6,15.0,30.0,0,1
@@ org.apache.commons.math3.linear.EigenDecomposition.hasComplexEigenvalues,18,5,10,27.77777777777778,55.55555555555556,0,1
@@ org.apache.commons.math3.linear.EigenDecomposition.getDeterminant,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.linear.EigenDecomposition.getSquareRoot,26,5,10,19.230769230769234,38.46153846153847,0,1
@@ org.apache.commons.math3.linear.EigenDecomposition.getSolver,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.EigenDecomposition.findEigenVectors,450,146,244,32.44444444444444,54.22222222222223,0,265
@@ org.apache.commons.math3.linear.EigenDecomposition.transformToSchur,37,7,19,18.91891891891892,51.35135135135135,0,2
@@ org.apache.commons.math3.linear.EigenDecomposition.findEigenVectorsFromSchur,487,140,249,28.74743326488706,51.129363449691986,0,431
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.<init>,36,9,18,25.0,50.0,0,2
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.<init>,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.add,27,4,7,14.814814814814813,25.925925925925924,0,1
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.subtract,27,4,7,14.814814814814813,25.925925925925924,0,1
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.multiply,50,11,17,22.0,34.0,0,5
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.setSubMatrix,55,10,20,18.181818181818183,36.36363636363637,0,2
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.getRowDimension,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.getColumnDimension,10,3,5,30.0,50.0,0,0
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.operate,35,5,8,14.285714285714285,22.857142857142858,0,2
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.preMultiply,34,6,10,17.647058823529413,29.411764705882355,0,2
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.walkInRowOrder,25,5,9,20.0,36.0,0,1
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.walkInRowOrder,25,5,9,20.0,36.0,0,1
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.walkInRowOrder,26,5,9,19.230769230769234,34.61538461538461,0,1
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.walkInRowOrder,26,5,9,19.230769230769234,34.61538461538461,0,4
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.walkInColumnOrder,22,5,9,22.727272727272727,40.909090909090914,0,1
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.walkInColumnOrder,22,5,9,22.727272727272727,40.909090909090914,0,2
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.walkInColumnOrder,23,5,9,21.73913043478261,39.130434782608695,0,2
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.walkInColumnOrder,23,5,9,21.73913043478261,39.130434782608695,0,2
@@ org.apache.commons.math3.linear.Array2DRowRealMatrix.copyOut,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ org.apache.commons.math3.linear.BlockRealMatrix.<init>,61,13,27,21.311475409836063,44.26229508196721,0,5
@@ org.apache.commons.math3.linear.BlockRealMatrix.toBlocksLayout,63,10,18,15.873015873015872,28.57142857142857,0,9
@@ org.apache.commons.math3.linear.BlockRealMatrix.createBlocksLayout,25,4,8,16.0,32.0,0,2
@@ org.apache.commons.math3.linear.BlockRealMatrix.copy,15,2,4,13.333333333333334,26.666666666666668,0,1
@@ org.apache.commons.math3.linear.BlockRealMatrix.add,30,4,7,13.333333333333334,23.333333333333332,0,3
@@ org.apache.commons.math3.linear.BlockRealMatrix.subtract,30,4,7,13.333333333333334,23.333333333333332,0,2
@@ org.apache.commons.math3.linear.BlockRealMatrix.scalarAdd,28,4,7,14.285714285714285,25.0,0,2
@@ org.apache.commons.math3.linear.BlockRealMatrix.scalarMultiply,28,4,7,14.285714285714285,25.0,0,2
@@ org.apache.commons.math3.linear.BlockRealMatrix.multiply,123,18,33,14.634146341463413,26.82926829268293,0,28
@@ org.apache.commons.math3.linear.BlockRealMatrix.getData,61,8,14,13.114754098360656,22.950819672131146,0,6
@@ org.apache.commons.math3.linear.BlockRealMatrix.getNorm,69,12,22,17.391304347826086,31.88405797101449,0,9
@@ org.apache.commons.math3.linear.BlockRealMatrix.getFrobeniusNorm,27,4,9,14.814814814814813,33.33333333333333,0,1
